CLUSTER_NM,SITE_ID,HOST_ID,GRAPH_ID,SERVER_IP,PORT_NO,SUBMIT_DATE,TOTAL_SUBMIT_COUNT,TOTAL_SUBMIT_CHR_COUNT,INS_TS,INS_BY,UPD_TS,UPD_BY
SOUTH,2,13,12,10.92.208.106,2786,31-03-2022,7690698,7690698,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,31-03-2022,408989,408989,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,31-03-2022,713312,713312,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,31-03-2022,5236762,5236762,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,31-03-2022,76286,76288,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,31-03-2022,6198204,7148754,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,31-03-2022,742262,742262,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,31-03-2022,2066801,2066801,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,31-03-2022,11789259,11789259,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,31-03-2022,9729768,11262158,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,31-03-2022,4460390,5457133,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,31-03-2022,13758602,13860097,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,31-03-2022,13183321,13354703,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,31-03-2022,11396032,12130070,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,31-03-2022,14671104,15410260,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,31-03-2022,104443,104443,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,31-03-2022,402378,402378,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,31-03-2022,3471588,3482944,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,31-03-2022,873534,873534,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,31-03-2022,1087813,1087813,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,31-03-2022,2927113,2927113,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,31-03-2022,64812,64812,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,31-03-2022,47733,47733,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,31-03-2022,7835,7835,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,31-03-2022,5691173,5691173,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD,01-APR-22 01.09.14.921069000 AM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,01-04-2022,6663983,6663983,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,01-04-2022,18463601,18463601,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,01-04-2022,4585067,4585067,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,01-04-2022,17918,17918,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,01-04-2022,88187,88187,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,01-04-2022,9146617,9146617,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,01-04-2022,226554,226554,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,01-04-2022,502914,502914,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,01-04-2022,2609053,2609053,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,01-04-2022,3097883,3099283,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,01-04-2022,6618720,7577752,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,01-04-2022,741472,741472,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,01-04-2022,1454085,1454085,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,01-04-2022,11519482,11519482,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,01-04-2022,5129810,6313397,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,01-04-2022,12220456,12987330,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,01-04-2022,8727275,8949901,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,01-04-2022,16696448,17146365,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,01-04-2022,10129378,10520668,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,01-04-2022,21075910,21391336,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,01-04-2022,354476,354476,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,01-04-2022,371383,371383,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,01-04-2022,2503952,2510143,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,01-04-2022,479737,479737,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,01-04-2022,974783,974783,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,01-04-2022,2101266,2104998,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,01-04-2022,173460,173460,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,01-04-2022,19551,19551,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,01-04-2022,14833,14833,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,01-04-2022,4082407,4082407,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD,02-APR-22 01.08.35.525796000 AM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,02-04-2022,3739861,3739861,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,02-04-2022,17256925,17256925,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,02-04-2022,4312413,4312413,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,02-04-2022,2761,2761,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,02-04-2022,74696,74696,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,02-04-2022,8841177,8841177,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,02-04-2022,126141,126141,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,02-04-2022,343108,343108,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,02-04-2022,1686557,1686557,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,02-04-2022,3709579,3714562,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,02-04-2022,3213732,3669770,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,02-04-2022,532113,532113,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,02-04-2022,1362223,1362223,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,02-04-2022,5625564,5625564,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,02-04-2022,1994980,2726970,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,02-04-2022,10515348,10738419,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,02-04-2022,5469890,5496748,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,02-04-2022,13055713,13127333,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,02-04-2022,5470911,5575916,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,02-04-2022,10376808,10604439,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,02-04-2022,149278,149278,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,02-04-2022,16298,16298,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,02-04-2022,1292537,1295705,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,02-04-2022,577250,577250,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,02-04-2022,785855,785855,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,02-04-2022,985273,1005933,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,02-04-2022,233947,233947,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,02-04-2022,7979,7979,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,02-04-2022,74538,74538,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD,03-APR-22 01.07.29.705998000 AM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,03-04-2022,18448438,18448438,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,03-04-2022,557288,557288,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,03-04-2022,1,1,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,03-04-2022,11184,11184,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,03-04-2022,5878599,5878599,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,03-04-2022,24428,24428,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,03-04-2022,738309,738309,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,03-04-2022,562350,562350,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,03-04-2022,39229,45318,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,03-04-2022,2090145,2310916,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,03-04-2022,162764,162764,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,03-04-2022,747409,747409,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,03-04-2022,1898759,1898759,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,03-04-2022,2059678,2634166,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,03-04-2022,19230482,19635339,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,03-04-2022,11379859,11440524,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,03-04-2022,15375984,15405320,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,03-04-2022,6845625,7021843,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,03-04-2022,8960849,9074236,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,03-04-2022,1800,1800,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,03-04-2022,1414988,1414988,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,03-04-2022,4,4,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,03-04-2022,423661,423661,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,03-04-2022,467273,472058,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,03-04-2022,54340,54340,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,03-04-2022,13039,13039,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,03-04-2022,36233,36233,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,03-04-2022,2343338,2343338,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD,04-APR-22 01.04.12.347805000 AM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,04-04-2022,5157876,5157876,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,04-04-2022,20712960,20712960,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,04-04-2022,2638843,2638843,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,04-04-2022,77,222,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,04-04-2022,79308,79308,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,04-04-2022,8763936,8763936,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,04-04-2022,231418,231418,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,04-04-2022,566306,566306,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,04-04-2022,1502392,1502392,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,04-04-2022,87593,92901,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,04-04-2022,3795271,4399117,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,04-04-2022,313287,313287,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,04-04-2022,1492275,1492275,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,04-04-2022,2401568,2401568,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,04-04-2022,3848965,4800969,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,04-04-2022,17334564,17990694,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,04-04-2022,3749901,3861248,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,04-04-2022,30051295,30157096,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,04-04-2022,10783002,11229165,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,04-04-2022,14774534,15056035,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,04-04-2022,7567,7567,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,04-04-2022,2268171,2268171,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,04-04-2022,148905,148905,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,04-04-2022,775695,775695,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,04-04-2022,1287917,1288008,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD,05-APR-22 01.05.45.747146000 AM,SKVS_DB_PRD
