CLUSTER_NM,SITE_ID,HOST_ID,GRAPH_ID,SERVER_IP,PORT_NO,SUBMIT_DATE,TOTAL_SUBMIT_COUNT,TOTAL_SUBMIT_CHR_COUNT,INS_TS,INS_BY,UPD_TS,UPD_BY
NORTH,1,36,12,10.222.196.245,2901,27-Apr-22,2081272,2081272,28-APR-22 01.13.13.233476000 AM,SKVN_DB_PRD,28-APR-22 01.13.13.233476000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,28-Apr-22,303726,303726,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,28-Apr-22,6265095,6265095,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,28-Apr-22,4455274,4458382,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,28-Apr-22,6274876,6274876,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,28-Apr-22,6178725,6178725,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,28-Apr-22,16230848,16376324,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,28-Apr-22,4211823,4214834,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,15,11,10.222.197.161,2795,28-Apr-22,4040834,4040834,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,28-Apr-22,19901492,20024651,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,28-Apr-22,6737402,6737402,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,28-Apr-22,3025646,3025646,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,28-Apr-22,6933679,6933679,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,17,12,10.222.197.163,2806,28-Apr-22,4223135,4223135,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,28-Apr-22,22047945,22200658,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,28-Apr-22,21961320,22144981,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,17-Apr-22,1853962,2740830,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,17-Apr-22,3964761,4007924,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,17-Apr-22,1840696,2712517,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,17-Apr-22,3970429,4013434,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,17-Apr-22,740473,740473,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,17-Apr-22,1434678,1434678,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,17-Apr-22,91979,91979,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,17-Apr-22,7872215,7901004,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,17-Apr-22,7875655,7904747,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,17-Apr-22,7874952,7904005,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,17-Apr-22,7868128,7897092,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,17-Apr-22,3968661,4011990,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,17-Apr-22,3969204,4012327,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,17-Apr-22,1314824,1315290,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,17-Apr-22,1314942,1315410,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,17-Apr-22,1300922,1301383,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,17-Apr-22,91894,91894,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,17-Apr-22,741653,741653,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,17-Apr-22,1434834,1434834,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,17-Apr-22,64286,64286,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,17-Apr-22,18954,18954,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,17-Apr-22,1252246,1252246,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD,18-APR-22 01.03.26.488955000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,28-Apr-22,22198356,22527924,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,28-Apr-22,23661500,23959071,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,28-Apr-22,15833395,15928500,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,28-Apr-22,18644192,18739711,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,31,11,10.222.196.206,2875,28-Apr-22,303828,303828,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,31,12,10.222.196.206,2876,28-Apr-22,5815764,5815764,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,28-Apr-22,4340707,4484636,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,28-Apr-22,4338303,4481923,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,28-Apr-22,4535777,4686759,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,28-Apr-22,5862735,5862735,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,28-Apr-22,6882109,6882109,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,28-Apr-22,3782821,3782821,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,28-Apr-22,90426,90426,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,28-Apr-22,15917,15917,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,28-Apr-22,526264,526264,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,28-Apr-22,5845283,5845283,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD,29-APR-22 01.46.27.102899000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,01-May-22,18793064,19152790,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,01-May-22,2975227,2975227,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,01-May-22,3095226,3095226,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,01-May-22,2946509,2946509,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,17,12,10.222.197.163,2806,01-May-22,1272337,1272337,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,01-May-22,12242872,12268306,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,01-May-22,10882030,10906027,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,01-May-22,9218942,9237905,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,01-May-22,6584655,6603538,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,01-May-22,15110584,15443875,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,01-May-22,14764027,15049801,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,31,11,10.222.196.206,2875,01-May-22,293160,293160,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,31,12,10.222.196.206,2876,01-May-22,4318593,4318593,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,01-May-22,2593514,2701475,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,01-May-22,2594765,2702744,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,01-May-22,2592648,2700844,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,01-May-22,2720858,2720858,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,01-May-22,2974197,2974197,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,01-May-22,3180032,3180032,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,01-May-22,87372,87372,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,01-May-22,26252,26252,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,01-May-22,1144475,1144475,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,01-May-22,4406695,4406695,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD,02-MAY-22 01.06.30.640511000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,02-May-22,1794,1794,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,02-May-22,5230156,5230156,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,02-May-22,4782572,4794756,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,02-May-22,5283217,5283217,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,02-May-22,5303114,5303114,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,02-May-22,11533613,11830129,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,02-May-22,4843166,4855340,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD,03-MAY-22 01.07.35.709155000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,19-Apr-22,2,2,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,19-Apr-22,2255483,2257764,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,19-Apr-22,9382434,9534314,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,19-Apr-22,2255666,2257888,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,19-Apr-22,9304528,9453770,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,19-Apr-22,1074205,1074205,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,19-Apr-22,1398524,1398524,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,19-Apr-22,596747,596747,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,19-Apr-22,10859357,10981379,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,19-Apr-22,10851831,10972846,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,19-Apr-22,10852802,10973686,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,19-Apr-22,10852266,10974484,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,19-Apr-22,9359721,9509465,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,19-Apr-22,9413810,9563289,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,19-Apr-22,3090862,3091959,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,19-Apr-22,3087602,3088711,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,19-Apr-22,3094209,3095320,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,19-Apr-22,596999,596999,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,19-Apr-22,1072213,1072213,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,19-Apr-22,1404451,1404451,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,19-Apr-22,253250,253250,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,19-Apr-22,25080,25080,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,19-Apr-22,6336,6336,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,19-Apr-22,13990654,13990654,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD,20-APR-22 01.05.31.788131000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,20-Apr-22,224580,224580,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,20-Apr-22,2102264,2104327,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,20-Apr-22,225403,225403,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,20-Apr-22,225730,225730,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,20-Apr-22,9125942,9283240,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,20-Apr-22,2102288,2104418,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,20-Apr-22,9187510,9345150,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,20-Apr-22,571023,571023,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,20-Apr-22,1005703,1005703,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,20-Apr-22,1040512,1040512,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,20-Apr-22,12776717,12814741,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,20-Apr-22,12772706,12810694,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,20-Apr-22,12693256,12730682,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,20-Apr-22,12697000,12734605,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,20-Apr-22,9043653,9199516,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,20-Apr-22,9077722,9233874,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,31,12,10.222.196.206,2876,20-Apr-22,224266,224266,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,20-Apr-22,2041668,2042819,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,20-Apr-22,2039699,2040788,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,20-Apr-22,2030003,2031090,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,20-Apr-22,1038772,1038772,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,20-Apr-22,577131,577131,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,20-Apr-22,1009283,1009283,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,20-Apr-22,155024,155024,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,20-Apr-22,38434,38434,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,20-Apr-22,5072,5072,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,20-Apr-22,10908042,10908042,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD,21-APR-22 01.05.54.537728000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,21-Apr-22,171,171,22-APR-22 01.06.05.963519000 AM,SKVN_DB_PRD,22-APR-22 01.06.05.963519000 AM,SKVN_DB_PRD
